belief,policy,budget,room_change_cost,day_index,n,task_accuracy,belief_accuracy,senses_per_question,cost_per_question
PerpetuaStar,SequentialSearch,90,0,13,900,0.808889,0.744661,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,14,900,0.562222,0.540179,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,15,900,0.582222,0.552563,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,16,900,0.561111,0.531346,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,17,900,0.564444,0.537236,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,18,900,0.562222,0.54726,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,19,900,0.708889,0.660941,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,20,900,0.777778,0.699517,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,21,900,0.582222,0.546741,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,22,900,0.604444,0.5675,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,23,900,0.585556,0.555228,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,24,900,0.573333,0.550827,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,25,900,0.563333,0.538574,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,26,900,0.674444,0.634723,1.0,1.0
PerpetuaStar,SequentialSearch,90,0,27,900,0.723333,0.673207,1.0,1.0
PerpetuaStar,SequentialSearch,90,0.25,3,900,0.674444,0.652019,0.828889,0.996389
PerpetuaStar,SequentialSearch,90,0.25,4,900,0.622222,0.582432,0.827778,0.995833
PerpetuaStar,SequentialSearch,90,0.25,5,900,0.725556,0.694083,0.828889,0.995556
PerpetuaStar,SequentialSearch,90,0.25,6,900,0.724444,0.694324,0.835556,0.996667
PerpetuaStar,SequentialSearch,90,0.25,7,900,0.587778,0.561503,0.832222,0.996111
PerpetuaStar,SequentialSearch,90,0.25,8,900,0.608889,0.573267,0.832222,0.997222
PerpetuaStar,SequentialSearch,90,0.25,9,900,0.622222,0.594749,0.823333,0.996667
PerpetuaStar,SequentialSearch,90,0.25,10,900,0.613333,0.581804,0.835556,0.996944
PerpetuaStar,SequentialSearch,90,0.25,11,900,0.661111,0.601106,0.836667,0.996111
PerpetuaStar,SequentialSearch,90,0.25,12,900,0.726667,0.697105,0.835556,0.997222
PerpetuaStar,SequentialSearch,90,0.25,13,900,0.77,0.713739,0.838889,0.997222
PerpetuaStar,SequentialSearch,90,0.25,14,900,0.558889,0.537536,0.831111,0.996111
PerpetuaStar,SequentialSearch,90,0.25,15,900,0.558889,0.546256,0.832222,0.995833
PerpetuaStar,SequentialSearch,90,0.25,16,900,0.555556,0.530371,0.837778,0.996944
PerpetuaStar,SequentialSearch,90,0.25,17,900,0.546667,0.532926,0.838889,0.998889
PerpetuaStar,SequentialSearch,90,0.25,18,900,0.556667,0.541821,0.832222,0.995833
PerpetuaStar,SequentialSearch,90,0.25,19,900,0.701111,0.647389,0.838889,0.996389
PerpetuaStar,SequentialSearch,90,0.25,20,900,0.763333,0.707329,0.851111,0.996111
PerpetuaStar,SequentialSearch,90,0.25,21,900,0.576667,0.547465,0.835556,0.996389
PerpetuaStar,SequentialSearch,90,0.25,22,900,0.601111,0.566047,0.831111,0.994167
PerpetuaStar,SequentialSearch,90,0.25,23,900,0.573333,0.555464,0.835556,0.995833
PerpetuaStar,SequentialSearch,90,0.25,24,900,0.576667,0.551074,0.837778,0.996667
PerpetuaStar,SequentialSearch,90,0.25,25,900,0.57,0.548792,0.83,0.996389
PerpetuaStar,SequentialSearch,90,0.25,26,900,0.667778,0.629212,0.84,0.995556
PerpetuaStar,SequentialSearch,90,0.25,27,900,0.711111,0.66863,0.842222,0.993889
PerpetuaStar,SequentialSearch,90,0.5,3,900,0.673333,0.65182,0.712222,0.998333
PerpetuaStar,SequentialSearch,90,0.5,4,900,0.622222,0.582615,0.71,0.998333
PerpetuaStar,SequentialSearch,90,0.5,5,900,0.737778,0.696418,0.722222,0.997778
PerpetuaStar,SequentialSearch,90,0.5,6,900,0.728889,0.690603,0.723333,0.998889
PerpetuaStar,SequentialSearch,90,0.5,7,900,0.592222,0.558538,0.722222,0.998889
PerpetuaStar,SequentialSearch,90,0.5,8,900,0.607778,0.573701,0.716667,0.997222
PerpetuaStar,SequentialSearch,90,0.5,9,900,0.621111,0.594823,0.707778,0.998889
PerpetuaStar,SequentialSearch,90,0.5,10,900,0.613333,0.579014,0.717778,0.997222
PerpetuaStar,SequentialSearch,90,0.5,11,900,0.63,0.589132,0.716667,0.997222
PerpetuaStar,SequentialSearch,90,0.5,12,900,0.747778,0.710909,0.727778,0.996667
PerpetuaStar,SequentialSearch,90,0.5,13,900,0.756667,0.715102,0.723333,0.998333
PerpetuaStar,SequentialSearch,90,0.5,14,900,0.541111,0.527929,0.723333,0.998889
PerpetuaStar,SequentialSearch,90,0.5,15,900,0.57,0.54849,0.715556,0.998333
PerpetuaStar,SequentialSearch,90,0.5,16,900,0.551111,0.527084,0.725556,0.997222
PerpetuaStar,SequentialSearch,90,0.5,17,900,0.553333,0.538261,0.716667,0.997778
PerpetuaStar,SequentialSearch,90,0.5,18,900,0.543333,0.532929,0.717778,0.997778
PerpetuaStar,SequentialSearch,90,0.5,19,900,0.692222,0.645972,0.73,0.999444
PerpetuaStar,SequentialSearch,90,0.5,20,900,0.748889,0.694476,0.74,0.996111
PerpetuaStar,SequentialSearch,90,0.5,21,900,0.558889,0.544736,0.726667,0.999444
PerpetuaStar,SequentialSearch,90,0.5,22,900,0.596667,0.56299,0.72,0.998333
PerpetuaStar,SequentialSearch,90,0.5,23,900,0.572222,0.550529,0.724444,0.997778
PerpetuaStar,SequentialSearch,90,0.5,24,900,0.582222,0.550539,0.728889,0.997778
PerpetuaStar,SequentialSearch,90,0.5,25,900,0.564444,0.537787,0.711111,0.997778
PerpetuaStar,SequentialSearch,90,0.5,26,900,0.671111,0.638375,0.727778,0.997778
PerpetuaStar,SequentialSearch,90,0.5,27,900,0.7,0.660877,0.735556,0.997778
PerpetuaStar,SequentialSearch,90,1,3,900,0.662222,0.644974,0.564444,1.0
PerpetuaStar,SequentialSearch,90,1,4,900,0.616667,0.576498,0.558889,1.0
PerpetuaStar,SequentialSearch,90,1,5,900,0.722222,0.691971,0.564444,1.0
PerpetuaStar,SequentialSearch,90,1,6,900,0.733333,0.690414,0.565556,1.0
PerpetuaStar,SequentialSearch,90,1,7,900,0.58,0.556531,0.566667,1.0
PerpetuaStar,SequentialSearch,90,1,8,900,0.602222,0.570357,0.572222,1.0
PerpetuaStar,SequentialSearch,90,1,9,900,0.613333,0.588272,0.557778,1.0
PerpetuaStar,SequentialSearch,90,1,10,900,0.61,0.583218,0.57,1.0
PerpetuaStar,SequentialSearch,90,1,11,900,0.634444,0.595938,0.566667,1.0
PerpetuaStar,SequentialSearch,90,1,12,900,0.721111,0.696481,0.573333,1.0
PerpetuaStar,SequentialSearch,90,1,13,900,0.736667,0.697283,0.571111,1.0
PerpetuaStar,SequentialSearch,90,1,14,900,0.55,0.534736,0.554444,1.0
PerpetuaStar,SequentialSearch,90,1,15,900,0.556667,0.544577,0.568889,1.0
PerpetuaStar,SequentialSearch,90,1,16,900,0.527778,0.518747,0.573333,1.0
PerpetuaStar,SequentialSearch,90,1,17,900,0.557778,0.527161,0.562222,1.0
PerpetuaStar,SequentialSearch,90,1,18,900,0.558889,0.532509,0.563333,1.0
PerpetuaStar,SequentialSearch,90,1,19,900,0.694444,0.652927,0.588889,1.0
PerpetuaStar,SequentialSearch,90,1,20,900,0.744444,0.678303,0.598889,1.0
PerpetuaStar,SequentialSearch,90,1,21,900,0.567778,0.53334,0.56,1.0
PerpetuaStar,SequentialSearch,90,1,22,900,0.581111,0.551263,0.573333,1.0
PerpetuaStar,SequentialSearch,90,1,23,900,0.571111,0.555293,0.572222,1.0
PerpetuaStar,SequentialSearch,90,1,24,900,0.575556,0.556748,0.572222,1.0
PerpetuaStar,SequentialSearch,90,1,25,900,0.553333,0.535381,0.565556,1.0
PerpetuaStar,SequentialSearch,90,1,26,900,0.637778,0.615373,0.578889,1.0
PerpetuaStar,SequentialSearch,90,1,27,900,0.692222,0.660829,0.592222,1.0
PerpetuaStar,SequentialSearch,90,2,3,900,0.651111,0.638368,0.402222,1.0
PerpetuaStar,SequentialSearch,90,2,4,900,0.6,0.568268,0.388889,1.0
PerpetuaStar,SequentialSearch,90,2,5,900,0.707778,0.679976,0.4,1.0
PerpetuaStar,SequentialSearch,90,2,6,900,0.716667,0.69359,0.413333,1.0
PerpetuaStar,SequentialSearch,90,2,7,900,0.573333,0.53956,0.404444,1.0
PerpetuaStar,SequentialSearch,90,2,8,900,0.607778,0.578064,0.404444,1.0
PerpetuaStar,SequentialSearch,90,2,9,900,0.595556,0.573398,0.384444,1.0
PerpetuaStar,SequentialSearch,90,2,10,900,0.591111,0.573543,0.397778,1.0
PerpetuaStar,SequentialSearch,90,2,11,900,0.606667,0.576805,0.406667,1.0
PerpetuaStar,SequentialSearch,90,2,12,900,0.72,0.68801,0.422222,1.0
PerpetuaStar,SequentialSearch,90,2,13,900,0.708889,0.683946,0.397778,1.0
PerpetuaStar,SequentialSearch,90,2,14,900,0.534444,0.521086,0.386667,1.0
PerpetuaStar,SequentialSearch,90,2,15,900,0.54,0.532023,0.388889,1.0
PerpetuaStar,SequentialSearch,90,2,16,900,0.528889,0.513913,0.404444,1.0
PerpetuaStar,SequentialSearch,90,2,17,900,0.562222,0.522311,0.404444,1.0
PerpetuaStar,SequentialSearch,90,2,18,900,0.537778,0.524978,0.397778,1.0
PerpetuaStar,SequentialSearch,90,2,19,900,0.673333,0.64935,0.415556,1.0
PerpetuaStar,SequentialSearch,90,2,20,900,0.74,0.68571,0.424444,1.0
PerpetuaStar,SequentialSearch,90,2,21,900,0.563333,0.526458,0.415556,1.0
PerpetuaStar,SequentialSearch,90,2,22,900,0.574444,0.55918,0.415556,1.0
PerpetuaStar,SequentialSearch,90,2,23,900,0.574444,0.553508,0.408889,1.0
PerpetuaStar,SequentialSearch,90,2,24,900,0.553333,0.545257,0.417778,1.0
PerpetuaStar,SequentialSearch,90,2,25,900,0.553333,0.53921,0.408889,1.0
PerpetuaStar,SequentialSearch,90,2,26,900,0.638889,0.633281,0.426667,1.0
PerpetuaStar,SequentialSearch,90,2,27,900,0.671111,0.65348,0.446667,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,3,900,0.68,0.654092,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,4,900,0.628889,0.584706,0.245556,0.245556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,5,900,0.743333,0.700182,0.247778,0.247778
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,6,900,0.786667,0.747428,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,7,900,0.606667,0.57013,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,8,900,0.626667,0.589903,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,9,900,0.595556,0.574815,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,10,900,0.606667,0.579349,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,11,900,0.615556,0.580799,0.264444,0.264444
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,12,900,0.754444,0.705733,0.255556,0.255556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,13,900,0.726667,0.70425,0.248889,0.248889
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,14,900,0.543333,0.530981,0.262222,0.262222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,15,900,0.561111,0.552255,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,16,900,0.545556,0.526941,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,17,900,0.557778,0.542873,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,18,900,0.522222,0.512374,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,19,900,0.662222,0.633806,0.265556,0.265556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,20,900,0.732222,0.690999,0.255556,0.255556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,21,900,0.53,0.513837,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,22,900,0.563333,0.541433,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,23,900,0.535556,0.529976,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,24,900,0.545556,0.538657,0.265556,0.265556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,25,900,0.546667,0.516157,0.266667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,26,900,0.65,0.637276,0.263333,0.263333
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0,27,900,0.71,0.68622,0.26,0.26
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,3,900,0.667778,0.647119,0.231111,0.261111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,4,900,0.628889,0.582995,0.224444,0.252778
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,5,900,0.724444,0.691101,0.177778,0.201111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,6,900,0.741111,0.717174,0.18,0.203889
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,7,900,0.605556,0.576859,0.205556,0.233889
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,8,900,0.593333,0.574689,0.222222,0.2475
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,9,900,0.602222,0.58267,0.222222,0.248611
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,10,900,0.602222,0.568903,0.224444,0.250556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,11,900,0.58,0.550831,0.22,0.248611
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,12,900,0.736667,0.682956,0.213333,0.237222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,13,900,0.727778,0.701285,0.218889,0.246667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,14,900,0.568889,0.547858,0.206667,0.230556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,15,900,0.551111,0.545132,0.204444,0.226111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,16,900,0.521111,0.516485,0.218889,0.241667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,17,900,0.561111,0.54108,0.222222,0.249167
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,18,900,0.535556,0.533046,0.237778,0.260833
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,19,900,0.693333,0.668194,0.222222,0.246389
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,20,900,0.723333,0.672268,0.197778,0.222222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,21,900,0.551111,0.533917,0.228889,0.253611
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,22,900,0.594444,0.557988,0.22,0.242222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,23,900,0.557778,0.549985,0.208889,0.229167
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,24,900,0.577778,0.546461,0.188889,0.207222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,25,900,0.533333,0.5204,0.205556,0.227222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,26,900,0.656667,0.631806,0.177778,0.196111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.25,27,900,0.696667,0.680941,0.181111,0.203611
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,3,900,0.667778,0.651492,0.211111,0.263333
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,4,900,0.604444,0.567089,0.202222,0.251667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,5,900,0.727778,0.693501,0.204444,0.252222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,6,900,0.735556,0.725317,0.195556,0.240556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,7,900,0.588889,0.554263,0.204444,0.252222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,8,900,0.582222,0.561778,0.198889,0.235
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,9,900,0.587778,0.560235,0.196667,0.237222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,10,900,0.59,0.559776,0.201111,0.245556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,11,900,0.582222,0.555845,0.198889,0.245556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,12,900,0.735556,0.69089,0.193333,0.234444
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,13,900,0.692222,0.673155,0.183333,0.224444
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,14,900,0.537778,0.517177,0.191111,0.233333
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,15,900,0.533333,0.53095,0.201111,0.241111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,16,900,0.526667,0.518183,0.207778,0.245556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,17,900,0.566667,0.540274,0.208889,0.243889
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,18,900,0.526667,0.521466,0.206667,0.24
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,19,900,0.682222,0.65105,0.191111,0.23
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,20,900,0.706667,0.658679,0.18,0.215556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,21,900,0.527778,0.521418,0.182222,0.216111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,22,900,0.595556,0.550327,0.19,0.227222
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,23,900,0.548889,0.542368,0.19,0.225
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,24,900,0.547778,0.550701,0.2,0.236111
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,25,900,0.554444,0.532676,0.204444,0.245
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,26,900,0.644444,0.624953,0.195556,0.233889
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,0.5,27,900,0.695556,0.682075,0.192222,0.225556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,3,900,0.654444,0.645085,0.185556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,4,900,0.595556,0.568966,0.181111,0.255556
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,5,900,0.695556,0.668839,0.184444,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,6,900,0.703333,0.686975,0.193333,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,7,900,0.554444,0.542353,0.181111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,8,900,0.554444,0.545305,0.188889,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,9,900,0.574444,0.552977,0.18,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,10,900,0.57,0.553497,0.187778,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,11,900,0.578889,0.552562,0.198889,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,12,900,0.678889,0.668957,0.182222,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,13,900,0.686667,0.678856,0.186667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,14,900,0.534444,0.517297,0.176667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,15,900,0.525556,0.526224,0.185556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,16,900,0.515556,0.506816,0.185556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,17,900,0.526667,0.512774,0.183333,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,18,900,0.51,0.520588,0.177778,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,19,900,0.656667,0.637716,0.194444,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,20,900,0.7,0.666187,0.19,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,21,900,0.523333,0.516456,0.19,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,22,900,0.54,0.531181,0.201111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,23,900,0.535556,0.533899,0.192222,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,24,900,0.514444,0.52428,0.19,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,25,900,0.531111,0.515959,0.178889,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,26,900,0.616667,0.616969,0.191111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,1,27,900,0.663333,0.658398,0.192222,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,3,900,0.642222,0.630491,0.144444,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,4,900,0.592222,0.556233,0.153333,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,5,900,0.688889,0.666801,0.151111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,6,900,0.712222,0.697213,0.151111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,7,900,0.553333,0.538329,0.148889,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,8,900,0.556667,0.548317,0.157778,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,9,900,0.556667,0.541267,0.14,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,10,900,0.558889,0.544874,0.144444,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,11,900,0.561111,0.545109,0.155556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,12,900,0.673333,0.662164,0.153333,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,13,900,0.671111,0.664849,0.146667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,14,900,0.514444,0.50733,0.126667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,15,900,0.498889,0.504525,0.146667,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,16,900,0.524444,0.506142,0.151111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,17,900,0.521111,0.518265,0.151111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,18,900,0.511111,0.518965,0.144444,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,19,900,0.644444,0.635765,0.155556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,20,900,0.687778,0.65405,0.148889,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,21,900,0.526667,0.517115,0.153333,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,22,900,0.532222,0.516182,0.155556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,23,900,0.53,0.531389,0.157778,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,24,900,0.527778,0.52754,0.148889,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,25,900,0.51,0.499149,0.142222,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,26,900,0.615556,0.614866,0.171111,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.01,24,2,27,900,0.646667,0.656373,0.155556,0.266667
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,3,900,0.761111,0.714508,0.805556,0.805556
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,4,900,0.712222,0.661262,0.95,0.95
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,5,900,0.838889,0.770212,0.977778,0.977778
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,6,900,0.885556,0.81062,0.988889,0.988889
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,7,900,0.67,0.60634,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,8,900,0.695556,0.633472,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,9,900,0.668889,0.622485,0.997778,0.997778
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,10,900,0.666667,0.618136,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,11,900,0.668889,0.612765,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,12,900,0.862222,0.778755,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,13,900,0.855556,0.800586,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,14,900,0.6,0.579735,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,15,900,0.626667,0.584489,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,16,900,0.604444,0.569186,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,17,900,0.628889,0.599482,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,18,900,0.595556,0.571721,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,19,900,0.794444,0.738162,0.99,0.99
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,20,900,0.878889,0.795718,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,21,900,0.595556,0.565845,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,22,900,0.632222,0.589508,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,23,900,0.595556,0.57424,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,24,900,0.647778,0.599657,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,25,900,0.597778,0.566245,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,26,900,0.782222,0.722649,0.995556,0.995556
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0,27,900,0.814444,0.764858,1.0,1.0
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0.25,3,900,0.761111,0.723489,0.828889,0.932222
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0.25,4,900,0.695556,0.653268,0.878889,0.991944
PerpetuaStar,VoIBudgetPriceSense_gamma0.1,90,0.25,5,900,0.805556,0.756565,0.882222,0.996111
