agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,bowl,30,0.9333333333333333,0.9333333333333333,0.0,0.03333333333333333,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,charger,14,1.0,1.0,0.0,0.0,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,headphones,29,0.5517241379310345,0.5517241379310345,0.0,0.0,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,jacket,21,0.8095238095238095,0.8095238095238095,0.0,0.14285714285714285,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,keys,16,1.0,1.0,0.0,0.0625,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,medication_bottle,20,1.0,1.0,0.0,0.05,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,mug,34,0.5882352941176471,0.5882352941176471,0.0,0.058823529411764705,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,phone,16,0.875,0.875,0.0,0.25,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,plate,19,0.5263157894736842,0.5263157894736842,0.0,0.10526315789473684,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,remote,17,0.5294117647058824,0.5294117647058824,0.0,0.0,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,umbrella,20,1.0,1.0,0.0,0.1,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,wallet,26,1.0,1.0,0.0,0.038461538461538464,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,water_bottle,17,0.23529411764705882,0.23529411764705882,0.0,0.11764705882352941,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,3,28,0.8571428571428571,0.7773109243697479,0.07983193277310918,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,4,28,0.6785714285714286,0.6638655462184874,0.014705882352941235,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,5,28,0.6785714285714286,0.6722689075630253,0.006302521008403339,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,6,28,0.8928571428571429,0.7352941176470589,0.15756302521008403,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,7,28,0.8571428571428571,0.8487394957983193,0.008403361344537785,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,8,28,0.8928571428571429,0.8361344537815126,0.05672268907563027,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,9,28,0.8571428571428571,0.792016806722689,0.06512605042016806,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,10,28,0.7142857142857143,0.7184873949579832,-0.004201680672268893,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,11,28,0.7142857142857143,0.7226890756302521,-0.008403361344537785,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,12,28,0.75,0.8025210084033614,-0.05252100840336138,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,13,28,0.5714285714285714,0.6848739495798319,-0.11344537815126055,0.07142857142857142,2.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,overall,all,308,0.724025974025974,0.7020626432391138,0.02196333078686019,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,blanket,13,1.0,1.0,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,book,16,0.625,0.625,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,bowl,30,0.9,0.8333333333333334,0.06666666666666665,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,charger,14,1.0,1.0,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,headphones,29,0.5517241379310345,0.5517241379310345,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,jacket,21,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,keys,16,1.0,1.0,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,medication_bottle,20,1.0,1.0,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,mug,34,0.3235294117647059,0.35294117647058826,-0.02941176470588236,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,phone,16,0.9375,0.9375,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,plate,19,0.5789473684210527,0.5789473684210527,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,remote,17,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,umbrella,20,1.0,1.0,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,wallet,26,1.0,1.0,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,object_class,water_bottle,17,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,3,28,0.7857142857142857,0.7436974789915967,0.04201680672268904,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,4,28,0.6785714285714286,0.6092436974789915,0.06932773109243706,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,5,28,0.6071428571428571,0.5294117647058824,0.07773109243697474,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,6,28,0.7857142857142857,0.6764705882352942,0.10924369747899154,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,7,28,0.6071428571428571,0.6281512605042017,-0.021008403361344574,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,8,28,0.8214285714285714,0.7899159663865546,0.031512605042016806,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,9,28,0.8214285714285714,0.8214285714285714,0.0,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,10,28,0.7142857142857143,0.7205882352941176,-0.006302521008403339,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,11,28,0.75,0.7457983193277311,0.004201680672268893,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,12,28,0.7142857142857143,0.773109243697479,-0.05882352941176472,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,13,28,0.6785714285714286,0.6848739495798319,-0.006302521008403339,0.0,0.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,overall,all,308,0.75,0.7163865546218487,0.03361344537815125,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,blanket,13,1.0,1.0,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,book,16,0.625,0.625,0.0,0.0625,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,bowl,30,0.9,0.7333333333333333,0.16666666666666674,0.06666666666666667,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,charger,14,1.0,1.0,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,headphones,29,0.5517241379310345,0.5517241379310345,0.0,0.06896551724137931,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,jacket,21,0.8095238095238095,0.8095238095238095,0.0,0.047619047619047616,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,keys,16,1.0,1.0,0.0,0.0625,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,medication_bottle,20,1.0,1.0,0.0,0.05,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,mug,34,0.38235294117647056,0.39705882352941174,-0.01470588235294118,0.20588235294117646,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,phone,16,0.75,0.75,0.0,0.0625,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,plate,19,0.5789473684210527,0.5789473684210527,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,remote,17,0.6470588235294118,0.6470588235294118,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,umbrella,20,1.0,1.0,0.0,0.1,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,wallet,26,1.0,1.0,0.0,0.038461538461538464,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,water_bottle,17,0.29411764705882354,0.29411764705882354,0.0,0.17647058823529413,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,3,28,0.8571428571428571,0.7794117647058824,0.07773109243697474,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,4,28,0.6785714285714286,0.6092436974789915,0.06932773109243706,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,5,28,0.6071428571428571,0.5294117647058824,0.07773109243697474,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,6,28,0.7857142857142857,0.6176470588235294,0.16806722689075626,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,7,28,0.6428571428571429,0.6890756302521008,-0.04621848739495793,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,8,28,0.8571428571428571,0.8067226890756303,0.05042016806722682,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,9,28,0.7857142857142857,0.7373949579831933,0.048319327731092376,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,10,28,0.8214285714285714,0.8277310924369747,-0.006302521008403339,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,11,28,0.7142857142857143,0.7689075630252101,-0.054621848739495826,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,12,28,0.75,0.7899159663865546,-0.03991596638655459,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,13,28,0.75,0.7247899159663865,0.025210084033613467,0.07142857142857142,2.0
