agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,mug,191,0.7696335078534031,0.7670157068062827,0.002617801047120394,0.04712041884816754,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,phone,94,0.6063829787234043,0.6063829787234043,0.0,0.5425531914893617,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,plate,94,0.7446808510638298,0.7446808510638298,0.0,0.06382978723404255,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,remote,96,0.71875,0.71875,0.0,0.03125,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,umbrella,96,0.8229166666666666,0.8229166666666666,0.0,0.4166666666666667,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,wallet,94,0.6595744680851063,0.6595744680851063,0.0,0.6170212765957447,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,object_class,water_bottle,97,0.6804123711340206,0.6804123711340206,0.0,0.24742268041237114,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,3,90,0.7555555555555555,0.7705882352941177,-0.015032679738562149,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,4,90,0.6666666666666666,0.7,-0.033333333333333326,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,5,90,0.6666666666666666,0.6745098039215687,-0.007843137254902044,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,6,90,0.8111111111111111,0.8274509803921568,-0.016339869281045694,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,7,90,0.9333333333333333,0.8790849673202614,0.054248366013071925,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,8,90,0.7555555555555555,0.757516339869281,-0.0019607843137254832,0.26666666666666666,24.0
