belief,policy,budget,day_index,n,task_accuracy,belief_accuracy,senses_per_question
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,18,900,0.6,0.57956,0.102222
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,19,900,0.696667,0.689172,0.061111
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,20,900,0.768889,0.729451,0.052222
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,21,900,0.59,0.565587,0.07
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,22,900,0.608889,0.578242,0.082222
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,23,900,0.587778,0.576223,0.075556
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,24,900,0.598889,0.587411,0.086667
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,25,900,0.582222,0.557789,0.085556
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,26,900,0.676667,0.671736,0.067778
PeriodicPersistence,VoIThresholdSense_lambda0.2,90,27,900,0.723333,0.728313,0.067778
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,3,900,0.655556,0.632828,0.084444
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,4,900,0.596667,0.566111,0.082222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,5,900,0.67,0.657418,0.062222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,6,900,0.76,0.736133,0.071111
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,7,900,0.605556,0.585914,0.084444
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,8,900,0.611111,0.599277,0.082222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,9,900,0.626667,0.60641,0.083333
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,10,900,0.598889,0.583861,0.076667
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,11,900,0.616667,0.587867,0.09
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,12,900,0.728889,0.716054,0.071111
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,13,900,0.752222,0.744076,0.065556
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,14,900,0.593333,0.575181,0.066667
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,15,900,0.574444,0.575749,0.072222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,16,900,0.576667,0.556572,0.093333
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,17,900,0.621111,0.59477,0.091111
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,18,900,0.6,0.579583,0.102222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,19,900,0.696667,0.68923,0.061111
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,20,900,0.768889,0.729469,0.052222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,21,900,0.59,0.565751,0.07
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,22,900,0.608889,0.577983,0.082222
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,23,900,0.587778,0.576339,0.075556
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,24,900,0.598889,0.587357,0.086667
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,25,900,0.581111,0.557864,0.085556
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,26,900,0.676667,0.671908,0.067778
PeriodicPersistence,VoIThresholdSense_lambda0.2,soft,27,900,0.723333,0.728256,0.067778
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,3,900,0.635556,0.62233,0.046667
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,4,900,0.582222,0.55336,0.051111
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,5,900,0.671111,0.651587,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,6,900,0.721111,0.712215,0.032222
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,7,900,0.572222,0.555955,0.037778
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,8,900,0.592222,0.578158,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,9,900,0.605556,0.586959,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,10,900,0.578889,0.568269,0.034444
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,11,900,0.596667,0.571727,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,12,900,0.707778,0.694248,0.035556
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,13,900,0.718889,0.716125,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,14,900,0.573333,0.557571,0.041111
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,15,900,0.544444,0.551911,0.036667
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,16,900,0.541111,0.533655,0.03
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,17,900,0.578889,0.562791,0.044444
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,18,900,0.556667,0.546731,0.033333
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,19,900,0.68,0.672018,0.036667
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,20,900,0.733333,0.710856,0.017778
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,21,900,0.581111,0.559335,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,22,900,0.583333,0.564353,0.046667
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,23,900,0.567778,0.559892,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,24,900,0.558889,0.563659,0.045556
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,25,900,0.546667,0.531403,0.024444
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,26,900,0.658889,0.66488,0.053333
PeriodicPersistence,VoIThresholdSense_lambda0.3,24,27,900,0.711111,0.715797,0.024444
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,3,900,0.635556,0.622478,0.046667
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,4,900,0.582222,0.553379,0.051111
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,5,900,0.671111,0.651587,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,6,900,0.721111,0.712215,0.032222
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,7,900,0.572222,0.555937,0.037778
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,8,900,0.592222,0.578158,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,9,900,0.605556,0.586978,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,10,900,0.578889,0.568269,0.034444
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,11,900,0.596667,0.571745,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,12,900,0.707778,0.694278,0.035556
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,13,900,0.72,0.716169,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,14,900,0.573333,0.557608,0.041111
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,15,900,0.544444,0.551893,0.036667
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,16,900,0.541111,0.533655,0.03
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,17,900,0.578889,0.562761,0.044444
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,18,900,0.556667,0.546731,0.033333
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,19,900,0.68,0.672018,0.036667
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,20,900,0.733333,0.710856,0.017778
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,21,900,0.581111,0.559335,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,22,900,0.583333,0.564353,0.046667
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,23,900,0.567778,0.55999,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,24,900,0.558889,0.563659,0.045556
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,25,900,0.546667,0.531572,0.024444
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,26,900,0.658889,0.664861,0.053333
PeriodicPersistence,VoIThresholdSense_lambda0.3,90,27,900,0.711111,0.715797,0.024444
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,3,900,0.635556,0.622446,0.046667
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,4,900,0.583333,0.553118,0.051111
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,5,900,0.671111,0.651587,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,6,900,0.721111,0.712096,0.032222
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,7,900,0.572222,0.555895,0.037778
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,8,900,0.592222,0.578128,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,9,900,0.605556,0.58705,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,10,900,0.578889,0.568427,0.034444
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,11,900,0.596667,0.571651,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,12,900,0.707778,0.694227,0.035556
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,13,900,0.718889,0.716132,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,14,900,0.573333,0.55785,0.041111
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,15,900,0.544444,0.551771,0.036667
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,16,900,0.541111,0.533542,0.03
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,17,900,0.578889,0.562872,0.044444
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,18,900,0.556667,0.54662,0.033333
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,19,900,0.68,0.671991,0.036667
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,20,900,0.733333,0.710856,0.017778
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,21,900,0.581111,0.559233,0.031111
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,22,900,0.583333,0.564409,0.046667
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,23,900,0.567778,0.559883,0.04
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,24,900,0.558889,0.563599,0.045556
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,25,900,0.546667,0.531445,0.024444
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,26,900,0.658889,0.66482,0.053333
PeriodicPersistence,VoIThresholdSense_lambda0.3,soft,27,900,0.711111,0.715797,0.024444
PerpetuaStar,ConformalGlobal_best,24,3,900,0.708889,0.670825,0.265556
PerpetuaStar,ConformalGlobal_best,24,4,900,0.625556,0.58941,0.266667
PerpetuaStar,ConformalGlobal_best,24,5,900,0.742222,0.696351,0.266667
PerpetuaStar,ConformalGlobal_best,24,6,900,0.77,0.740745,0.266667
PerpetuaStar,ConformalGlobal_best,24,7,900,0.574444,0.548344,0.266667
PerpetuaStar,ConformalGlobal_best,24,8,900,0.588889,0.565151,0.266667
PerpetuaStar,ConformalGlobal_best,24,9,900,0.594444,0.575093,0.266667
PerpetuaStar,ConformalGlobal_best,24,10,900,0.592222,0.554222,0.266667
PerpetuaStar,ConformalGlobal_best,24,11,900,0.585556,0.560739,0.263333
PerpetuaStar,ConformalGlobal_best,24,12,900,0.75,0.713732,0.266667
PerpetuaStar,ConformalGlobal_best,24,13,900,0.728889,0.7118,0.266667
PerpetuaStar,ConformalGlobal_best,24,14,900,0.556667,0.540975,0.266667
PerpetuaStar,ConformalGlobal_best,24,15,900,0.545556,0.545756,0.266667
PerpetuaStar,ConformalGlobal_best,24,16,900,0.546667,0.5243,0.266667
PerpetuaStar,ConformalGlobal_best,24,17,900,0.556667,0.541398,0.266667
PerpetuaStar,ConformalGlobal_best,24,18,900,0.54,0.522477,0.266667
PerpetuaStar,ConformalGlobal_best,24,19,900,0.694444,0.656224,0.266667
PerpetuaStar,ConformalGlobal_best,24,20,900,0.718889,0.681488,0.266667
PerpetuaStar,ConformalGlobal_best,24,21,900,0.561111,0.526586,0.266667
PerpetuaStar,ConformalGlobal_best,24,22,900,0.568889,0.539156,0.266667
PerpetuaStar,ConformalGlobal_best,24,23,900,0.54,0.544165,0.266667
PerpetuaStar,ConformalGlobal_best,24,24,900,0.556667,0.538756,0.266667
PerpetuaStar,ConformalGlobal_best,24,25,900,0.552222,0.538017,0.266667
PerpetuaStar,ConformalGlobal_best,24,26,900,0.654444,0.632046,0.266667
PerpetuaStar,ConformalGlobal_best,24,27,900,0.698889,0.677318,0.262222
PerpetuaStar,ConformalGlobal_best,90,3,900,0.667778,0.645425,0.13
PerpetuaStar,ConformalGlobal_best,90,4,900,0.632222,0.595725,0.176667
PerpetuaStar,ConformalGlobal_best,90,5,900,0.728889,0.694041,0.15
PerpetuaStar,ConformalGlobal_best,90,6,900,0.757778,0.723649,0.16
PerpetuaStar,ConformalGlobal_best,90,7,900,0.617778,0.582122,0.225556
PerpetuaStar,ConformalGlobal_best,90,8,900,0.633333,0.599103,0.206667
PerpetuaStar,ConformalGlobal_best,90,9,900,0.623333,0.587486,0.211111
PerpetuaStar,ConformalGlobal_best,90,10,900,0.643333,0.594626,0.212222
PerpetuaStar,ConformalGlobal_best,90,11,900,0.603333,0.576383,0.226667
PerpetuaStar,ConformalGlobal_best,90,12,900,0.733333,0.694873,0.198889
PerpetuaStar,ConformalGlobal_best,90,13,900,0.736667,0.71243,0.196667
PerpetuaStar,ConformalGlobal_best,90,14,900,0.561111,0.549887,0.246667
PerpetuaStar,ConformalGlobal_best,90,15,900,0.572222,0.559464,0.263333
PerpetuaStar,ConformalGlobal_best,90,16,900,0.56,0.548093,0.291111
PerpetuaStar,ConformalGlobal_best,90,17,900,0.584444,0.563395,0.252222
PerpetuaStar,ConformalGlobal_best,90,18,900,0.582222,0.557547,0.263333
PerpetuaStar,ConformalGlobal_best,90,19,900,0.697778,0.668257,0.235556
PerpetuaStar,ConformalGlobal_best,90,20,900,0.746667,0.692872,0.214444
PerpetuaStar,ConformalGlobal_best,90,21,900,0.584444,0.56119,0.315556
PerpetuaStar,ConformalGlobal_best,90,22,900,0.623333,0.584456,0.262222
PerpetuaStar,ConformalGlobal_best,90,23,900,0.571111,0.562429,0.304444
PerpetuaStar,ConformalGlobal_best,90,24,900,0.592222,0.567779,0.254444
PerpetuaStar,ConformalGlobal_best,90,25,900,0.58,0.562745,0.29
PerpetuaStar,ConformalGlobal_best,90,26,900,0.69,0.654179,0.254444
PerpetuaStar,ConformalGlobal_best,90,27,900,0.716667,0.694508,0.236667
PerpetuaStar,NeverSense,24,3,900,0.566667,0.567639,0.0
PerpetuaStar,NeverSense,24,4,900,0.522222,0.506514,0.0
PerpetuaStar,NeverSense,24,5,900,0.595556,0.598613,0.0
PerpetuaStar,NeverSense,24,6,900,0.663333,0.654371,0.0
PerpetuaStar,NeverSense,24,7,900,0.51,0.495266,0.0
PerpetuaStar,NeverSense,24,8,900,0.493333,0.495697,0.0
PerpetuaStar,NeverSense,24,9,900,0.521111,0.517369,0.0
PerpetuaStar,NeverSense,24,10,900,0.516667,0.498939,0.0
PerpetuaStar,NeverSense,24,11,900,0.53,0.51843,0.0
PerpetuaStar,NeverSense,24,12,900,0.613333,0.621517,0.0
PerpetuaStar,NeverSense,24,13,900,0.606667,0.61949,0.0
PerpetuaStar,NeverSense,24,14,900,0.478889,0.469759,0.0
PerpetuaStar,NeverSense,24,15,900,0.445556,0.464553,0.0
PerpetuaStar,NeverSense,24,16,900,0.456667,0.455652,0.0
PerpetuaStar,NeverSense,24,17,900,0.495556,0.492194,0.0
PerpetuaStar,NeverSense,24,18,900,0.456667,0.459807,0.0
PerpetuaStar,NeverSense,24,19,900,0.6,0.59675,0.0
PerpetuaStar,NeverSense,24,20,900,0.636667,0.604851,0.0
PerpetuaStar,NeverSense,24,21,900,0.5,0.488582,0.0
PerpetuaStar,NeverSense,24,22,900,0.502222,0.496591,0.0
PerpetuaStar,NeverSense,24,23,900,0.482222,0.484445,0.0
PerpetuaStar,NeverSense,24,24,900,0.464444,0.471071,0.0
PerpetuaStar,NeverSense,24,25,900,0.466667,0.462467,0.0
PerpetuaStar,NeverSense,24,26,900,0.564444,0.57455,0.0
PerpetuaStar,NeverSense,24,27,900,0.605556,0.617301,0.0
PerpetuaStar,NeverSense,90,3,900,0.566667,0.567639,0.0
PerpetuaStar,NeverSense,90,4,900,0.522222,0.506514,0.0
PerpetuaStar,NeverSense,90,5,900,0.595556,0.598613,0.0
PerpetuaStar,NeverSense,90,6,900,0.663333,0.654371,0.0
PerpetuaStar,NeverSense,90,7,900,0.51,0.495266,0.0
PerpetuaStar,NeverSense,90,8,900,0.493333,0.495697,0.0
PerpetuaStar,NeverSense,90,9,900,0.521111,0.517369,0.0
PerpetuaStar,NeverSense,90,10,900,0.516667,0.498939,0.0
PerpetuaStar,NeverSense,90,11,900,0.53,0.51843,0.0
PerpetuaStar,NeverSense,90,12,900,0.613333,0.621517,0.0
PerpetuaStar,NeverSense,90,13,900,0.606667,0.61949,0.0
PerpetuaStar,NeverSense,90,14,900,0.478889,0.469759,0.0
PerpetuaStar,NeverSense,90,15,900,0.445556,0.464553,0.0
PerpetuaStar,NeverSense,90,16,900,0.456667,0.455652,0.0
PerpetuaStar,NeverSense,90,17,900,0.495556,0.492194,0.0
PerpetuaStar,NeverSense,90,18,900,0.456667,0.459807,0.0
PerpetuaStar,NeverSense,90,19,900,0.6,0.59675,0.0
PerpetuaStar,NeverSense,90,20,900,0.636667,0.604851,0.0
PerpetuaStar,NeverSense,90,21,900,0.5,0.488582,0.0
PerpetuaStar,NeverSense,90,22,900,0.502222,0.496591,0.0
PerpetuaStar,NeverSense,90,23,900,0.482222,0.484445,0.0
PerpetuaStar,NeverSense,90,24,900,0.464444,0.471071,0.0
PerpetuaStar,NeverSense,90,25,900,0.466667,0.462467,0.0
PerpetuaStar,NeverSense,90,26,900,0.564444,0.57455,0.0
PerpetuaStar,NeverSense,90,27,900,0.605556,0.617301,0.0
PerpetuaStar,ResolvableMassSense_best,24,3,900,0.707778,0.669174,0.265556
PerpetuaStar,ResolvableMassSense_best,24,4,900,0.625556,0.588488,0.266667
PerpetuaStar,ResolvableMassSense_best,24,5,900,0.748889,0.700185,0.266667
PerpetuaStar,ResolvableMassSense_best,24,6,900,0.762222,0.738796,0.266667
PerpetuaStar,ResolvableMassSense_best,24,7,900,0.575556,0.555135,0.266667
PerpetuaStar,ResolvableMassSense_best,24,8,900,0.584444,0.563497,0.266667
PerpetuaStar,ResolvableMassSense_best,24,9,900,0.583333,0.568069,0.266667
PerpetuaStar,ResolvableMassSense_best,24,10,900,0.598889,0.562213,0.266667
PerpetuaStar,ResolvableMassSense_best,24,11,900,0.588889,0.563546,0.263333
PerpetuaStar,ResolvableMassSense_best,24,12,900,0.744444,0.709851,0.266667
PerpetuaStar,ResolvableMassSense_best,24,13,900,0.728889,0.700092,0.266667
PerpetuaStar,ResolvableMassSense_best,24,14,900,0.528889,0.526351,0.266667
PerpetuaStar,ResolvableMassSense_best,24,15,900,0.522222,0.53617,0.266667
PerpetuaStar,ResolvableMassSense_best,24,16,900,0.543333,0.525584,0.266667
PerpetuaStar,ResolvableMassSense_best,24,17,900,0.566667,0.54188,0.266667
PerpetuaStar,ResolvableMassSense_best,24,18,900,0.525556,0.524826,0.266667
PerpetuaStar,ResolvableMassSense_best,24,19,900,0.677778,0.650263,0.266667
PerpetuaStar,ResolvableMassSense_best,24,20,900,0.741111,0.698302,0.266667
PerpetuaStar,ResolvableMassSense_best,24,21,900,0.541111,0.52083,0.266667
PerpetuaStar,ResolvableMassSense_best,24,22,900,0.573333,0.545511,0.266667
PerpetuaStar,ResolvableMassSense_best,24,23,900,0.534444,0.532884,0.266667
PerpetuaStar,ResolvableMassSense_best,24,24,900,0.538889,0.536166,0.266667
PerpetuaStar,ResolvableMassSense_best,24,25,900,0.546667,0.528631,0.266667
PerpetuaStar,ResolvableMassSense_best,24,26,900,0.638889,0.627048,0.266667
PerpetuaStar,ResolvableMassSense_best,24,27,900,0.696667,0.68096,0.258889
PerpetuaStar,ResolvableMassSense_best,90,3,900,0.753333,0.722479,0.877778
PerpetuaStar,ResolvableMassSense_best,90,4,900,0.69,0.649456,0.955556
PerpetuaStar,ResolvableMassSense_best,90,5,900,0.803333,0.763797,0.948889
PerpetuaStar,ResolvableMassSense_best,90,6,900,0.845556,0.79607,0.985556
PerpetuaStar,ResolvableMassSense_best,90,7,900,0.654444,0.613727,1.0
PerpetuaStar,ResolvableMassSense_best,90,8,900,0.665556,0.618826,1.0
PerpetuaStar,ResolvableMassSense_best,90,9,900,0.641111,0.616406,0.998889
PerpetuaStar,ResolvableMassSense_best,90,10,900,0.631111,0.611417,1.0
PerpetuaStar,ResolvableMassSense_best,90,11,900,0.662222,0.624947,1.0
PerpetuaStar,ResolvableMassSense_best,90,12,900,0.822222,0.773726,1.0
PerpetuaStar,ResolvableMassSense_best,90,13,900,0.821111,0.792228,0.992222
PerpetuaStar,ResolvableMassSense_best,90,14,900,0.614444,0.590705,1.0
PerpetuaStar,ResolvableMassSense_best,90,15,900,0.601111,0.586282,1.0
PerpetuaStar,ResolvableMassSense_best,90,16,900,0.575556,0.558468,1.0
PerpetuaStar,ResolvableMassSense_best,90,17,900,0.585556,0.574657,1.0
PerpetuaStar,ResolvableMassSense_best,90,18,900,0.564444,0.56145,1.0
PerpetuaStar,ResolvableMassSense_best,90,19,900,0.751111,0.72311,1.0
PerpetuaStar,ResolvableMassSense_best,90,20,900,0.836667,0.779346,1.0
PerpetuaStar,ResolvableMassSense_best,90,21,900,0.57,0.562876,1.0
PerpetuaStar,ResolvableMassSense_best,90,22,900,0.617778,0.588965,1.0
PerpetuaStar,ResolvableMassSense_best,90,23,900,0.593333,0.576699,1.0
PerpetuaStar,ResolvableMassSense_best,90,24,900,0.591111,0.581428,1.0
PerpetuaStar,ResolvableMassSense_best,90,25,900,0.577778,0.560653,1.0
PerpetuaStar,ResolvableMassSense_best,90,26,900,0.76,0.71229,1.0
PerpetuaStar,ResolvableMassSense_best,90,27,900,0.785556,0.753658,1.0
PerpetuaStar,SequentialSearch,24,3,900,0.646667,0.631,0.266667
PerpetuaStar,SequentialSearch,24,4,900,0.575556,0.553008,0.266667
PerpetuaStar,SequentialSearch,24,5,900,0.697778,0.67609,0.266667
PerpetuaStar,SequentialSearch,24,6,900,0.711111,0.692018,0.266667
PerpetuaStar,SequentialSearch,24,7,900,0.566667,0.546762,0.266667
PerpetuaStar,SequentialSearch,24,8,900,0.59,0.563781,0.266667
PerpetuaStar,SequentialSearch,24,9,900,0.597778,0.573421,0.266667
PerpetuaStar,SequentialSearch,24,10,900,0.572222,0.560422,0.266667
PerpetuaStar,SequentialSearch,24,11,900,0.575556,0.555616,0.266667
PerpetuaStar,SequentialSearch,24,12,900,0.711111,0.683057,0.266667
