agent,household,day,stage,confident,places,rooms,cost_c2.0,cost_c4.0
none_lastseen,hh_s6,29,return,True,30,6,30,30
none_lastseen,hh_s6,29,return,True,31,6,31,31
none_lastseen,hh_s6,30,return,True,31,6,31,31
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,14,6,14,14
none_lastseen,hh_s6,30,return,True,14,6,14,14
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,21,6,21,21
none_lastseen,hh_s6,30,return,True,23,6,23,23
none_lastseen,hh_s6,30,return,True,26,6,26,26
none_lastseen,hh_s6,30,return,True,27,6,27,27
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,1,1,1,1
none_lastseen,hh_s6,30,return,True,12,6,12,12
none_lastseen,hh_s6,30,return,True,12,6,12,12
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,31,6,31,31
none_lastseen,hh_s6,31,return,True,13,6,13,13
none_lastseen,hh_s6,31,return,True,13,6,13,13
none_lastseen,hh_s6,31,return,True,23,6,23,23
none_lastseen,hh_s6,31,return,True,21,6,21,21
none_lastseen,hh_s6,31,return,True,26,6,26,26
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,1,1,1,1
none_lastseen,hh_s6,31,return,True,22,6,22,22
none_lastseen,hh_s6,31,return,True,22,6,22,22
none_lastseen,hh_s7,1,lead,True,35,7,35,35
none_lastseen,hh_s7,1,lead,True,26,7,26,26
none_lastseen,hh_s7,1,lead,True,26,7,26,26
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,25,7,25,25
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,16,7,16,16
none_lastseen,hh_s7,1,lead,True,1,1,1,1
none_lastseen,hh_s7,1,lead,True,16,7,16,16
none_lastseen,hh_s7,1,lead,True,29,7,29,29
none_lastseen,hh_s7,1,lead,True,14,7,14,14
none_lastseen,hh_s7,2,lead,True,25,7,25,25
none_lastseen,hh_s7,2,lead,True,26,7,26,26
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,26,7,26,26
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,16,7,16,16
none_lastseen,hh_s7,2,lead,True,16,7,16,16
none_lastseen,hh_s7,2,lead,True,1,1,1,1
none_lastseen,hh_s7,2,lead,True,14,7,14,14
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,25,7,25,25
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,1,1,1,1
none_lastseen,hh_s7,3,lead,True,16,7,16,16
none_lastseen,hh_s7,3,lead,True,14,7,14,14
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,25,7,25,25
none_lastseen,hh_s7,4,lead,True,26,7,26,26
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,16,7,16,16
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,1,1,1,1
none_lastseen,hh_s7,4,lead,True,16,7,16,16
none_lastseen,hh_s7,4,lead,True,14,7,14,14
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,26,7,26,26
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,25,7,25,25
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,15,7,15,15
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,5,lead,True,14,7,14,14
none_lastseen,hh_s7,5,lead,True,25,7,25,25
none_lastseen,hh_s7,5,lead,True,28,7,28,28
none_lastseen,hh_s7,5,lead,True,30,7,30,30
none_lastseen,hh_s7,5,lead,True,30,7,30,30
none_lastseen,hh_s7,5,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,35,7,35,35
none_lastseen,hh_s7,6,lead,True,26,7,26,26
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,25,7,25,25
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,1,1,1,1
none_lastseen,hh_s7,6,lead,True,16,7,16,16
none_lastseen,hh_s7,6,lead,True,30,7,30,30
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,25,7,25,25
none_lastseen,hh_s7,7,lead,True,25,7,25,25
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,25,7,25,25
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,16,7,16,16
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,7,lead,True,14,7,14,14
none_lastseen,hh_s7,7,lead,True,16,7,16,16
none_lastseen,hh_s7,7,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,15,7,15,15
none_lastseen,hh_s7,8,lead,True,25,7,25,25
none_lastseen,hh_s7,8,lead,True,25,7,25,25
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,25,7,25,25
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,16,7,16,16
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,1,1,1,1
none_lastseen,hh_s7,8,lead,True,16,7,16,16
none_lastseen,hh_s7,8,lead,True,30,7,30,30
none_lastseen,hh_s7,9,lead,True,35,7,35,35
none_lastseen,hh_s7,9,lead,True,16,7,16,16
none_lastseen,hh_s7,9,lead,True,26,7,26,26
none_lastseen,hh_s7,9,lead,True,25,7,25,25
none_lastseen,hh_s7,9,lead,True,1,1,1,1
none_lastseen,hh_s7,9,lead,True,25,7,25,25
none_lastseen,hh_s7,9,lead,True,25,7,25,25
none_lastseen,hh_s7,9,lead,True,30,7,30,30
none_lastseen,hh_s7,9,lead,True,26,7,26,26
none_lastseen,hh_s7,9,lead,True,1,1,1,1
none_lastseen,hh_s7,9,lead,True,25,7,25,25
none_lastseen,hh_s7,9,lead,True,1,1,1,1
none_lastseen,hh_s7,9,lead,True,16,7,16,16
none_lastseen,hh_s7,9,lead,True,1,1,1,1
none_lastseen,hh_s7,9,lead,True,30,7,30,30
none_lastseen,hh_s7,9,lead,True,30,7,30,30
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,25,7,25,25
none_lastseen,hh_s7,10,lead,True,26,7,26,26
none_lastseen,hh_s7,10,lead,True,25,7,25,25
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,1,1,1,1
none_lastseen,hh_s7,10,lead,True,16,7,16,16
none_lastseen,hh_s7,10,lead,True,15,7,15,15
none_lastseen,hh_s7,11,lead,True,25,7,25,25
none_lastseen,hh_s7,11,lead,True,25,7,25,25
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,25,7,25,25
none_lastseen,hh_s7,11,lead,True,16,7,16,16
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,11,lead,True,34,7,34,34
none_lastseen,hh_s7,11,lead,True,34,7,34,34
none_lastseen,hh_s7,11,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,35,7,35,35
none_lastseen,hh_s7,12,lead,True,26,7,26,26
none_lastseen,hh_s7,12,lead,True,26,7,26,26
none_lastseen,hh_s7,12,lead,True,26,7,26,26
none_lastseen,hh_s7,12,lead,True,15,7,15,15
none_lastseen,hh_s7,12,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,28,7,28,28
none_lastseen,hh_s7,12,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,16,7,16,16
none_lastseen,hh_s7,12,lead,True,1,1,1,1
none_lastseen,hh_s7,12,lead,True,30,7,30,30
none_lastseen,hh_s7,12,lead,True,30,7,30,30
none_lastseen,hh_s7,12,lead,True,14,7,14,14
none_lastseen,hh_s7,13,lead,True,35,7,35,35
none_lastseen,hh_s7,13,lead,True,16,7,16,16
none_lastseen,hh_s7,13,lead,True,26,7,26,26
none_lastseen,hh_s7,13,lead,True,25,7,25,25
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,25,7,25,25
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,1,1,1,1
none_lastseen,hh_s7,13,lead,True,16,7,16,16
none_lastseen,hh_s7,13,lead,True,29,7,29,29
none_lastseen,hh_s7,14,sick,True,30,7,30,30
none_lastseen,hh_s7,14,sick,True,30,7,30,30
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,30,7,30,30
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,30,7,30,30
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,1,1,1,1
none_lastseen,hh_s7,14,sick,True,14,7,14,14
none_lastseen,hh_s7,14,sick,True,14,7,14,14
none_lastseen,hh_s7,15,sick,True,35,7,35,35
none_lastseen,hh_s7,15,sick,True,30,7,30,30
none_lastseen,hh_s7,15,sick,True,30,7,30,30
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,31,7,31,31
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,16,7,16,16
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,1,1,1,1
none_lastseen,hh_s7,15,sick,True,14,7,14,14
none_lastseen,hh_s7,16,sick,True,35,7,35,35
none_lastseen,hh_s7,16,sick,True,30,7,30,30
none_lastseen,hh_s7,16,sick,True,30,7,30,30
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,31,7,31,31
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,30,7,30,30
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,16,sick,True,30,7,30,30
none_lastseen,hh_s7,16,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,35,7,35,35
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,30,7,30,30
none_lastseen,hh_s7,17,sick,True,31,7,31,31
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,31,7,31,31
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,16,7,16,16
none_lastseen,hh_s7,17,sick,True,30,7,30,30
none_lastseen,hh_s7,17,sick,True,1,1,1,1
none_lastseen,hh_s7,17,sick,True,14,7,14,14
none_lastseen,hh_s7,18,sick,True,35,7,35,35
none_lastseen,hh_s7,18,sick,True,30,7,30,30
none_lastseen,hh_s7,18,sick,True,30,7,30,30
none_lastseen,hh_s7,18,sick,True,31,7,31,31
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,30,7,30,30
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,18,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,30,7,30,30
none_lastseen,hh_s7,19,sick,True,30,7,30,30
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,30,7,30,30
none_lastseen,hh_s7,19,sick,True,30,7,30,30
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,1,1,1,1
none_lastseen,hh_s7,19,sick,True,16,7,16,16
none_lastseen,hh_s7,19,sick,True,14,7,14,14
none_lastseen,hh_s7,19,sick,True,14,7,14,14
none_lastseen,hh_s7,20,sick,True,30,7,30,30
none_lastseen,hh_s7,20,sick,True,30,7,30,30
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,30,7,30,30
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,30,7,30,30
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,1,1,1,1
none_lastseen,hh_s7,20,sick,True,15,7,15,15
none_lastseen,hh_s7,20,sick,True,16,7,16,16
none_lastseen,hh_s7,20,sick,True,14,7,14,14
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,30,7,30,30
none_lastseen,hh_s7,21,sick,True,30,7,30,30
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,30,7,30,30
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,1,1,1,1
none_lastseen,hh_s7,21,sick,True,16,7,16,16
none_lastseen,hh_s7,21,sick,True,15,7,15,15
none_lastseen,hh_s7,21,sick,True,14,7,14,14
none_lastseen,hh_s7,22,sick,True,30,7,30,30
none_lastseen,hh_s7,22,sick,True,30,7,30,30
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,30,7,30,30
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,22,sick,True,15,7,15,15
none_lastseen,hh_s7,22,sick,True,30,7,30,30
none_lastseen,hh_s7,22,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,30,7,30,30
none_lastseen,hh_s7,23,sick,True,30,7,30,30
none_lastseen,hh_s7,23,sick,True,30,7,30,30
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,23,sick,True,16,7,16,16
none_lastseen,hh_s7,23,sick,True,16,7,16,16
none_lastseen,hh_s7,23,sick,True,1,1,1,1
none_lastseen,hh_s7,24,return,True,35,7,35,35
none_lastseen,hh_s7,24,return,True,26,7,26,26
none_lastseen,hh_s7,24,return,True,25,7,25,25
none_lastseen,hh_s7,24,return,True,1,1,1,1
none_lastseen,hh_s7,24,return,True,1,1,1,1
none_lastseen,hh_s7,24,return,True,1,1,1,1
none_lastseen,hh_s7,24,return,True,1,1,1,1
none_lastseen,hh_s7,24,return,True,7,6,7,7
none_lastseen,hh_s7,24,return,True,14,7,14,14
none_lastseen,hh_s7,24,return,True,7,5,7,7
none_lastseen,hh_s7,24,return,True,25,7,25,25
none_lastseen,hh_s7,24,return,True,25,7,25,25
none_lastseen,hh_s7,24,return,True,16,7,16,16
none_lastseen,hh_s7,24,return,True,1,1,1,1
none_lastseen,hh_s7,24,return,True,15,7,15,15
none_lastseen,hh_s7,24,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,35,7,35,35
none_lastseen,hh_s7,25,return,True,25,7,25,25
none_lastseen,hh_s7,25,return,True,26,7,26,26
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,25,7,25,25
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,15,7,15,15
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,25,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,25,7,25,25
none_lastseen,hh_s7,26,return,True,26,7,26,26
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,1,1,1,1
none_lastseen,hh_s7,26,return,True,16,7,16,16
none_lastseen,hh_s7,26,return,True,30,7,30,30
none_lastseen,hh_s7,26,return,True,14,7,14,14
none_lastseen,hh_s7,27,return,True,15,7,15,15
none_lastseen,hh_s7,27,return,True,25,7,25,25
none_lastseen,hh_s7,27,return,True,1,1,1,1
none_lastseen,hh_s7,27,return,True,25,7,25,25
none_lastseen,hh_s7,27,return,True,1,1,1,1
none_lastseen,hh_s7,27,return,True,1,1,1,1
none_lastseen,hh_s7,27,return,True,16,7,16,16
none_lastseen,hh_s7,27,return,True,1,1,1,1
none_lastseen,hh_s7,27,return,True,26,7,26,26
none_lastseen,hh_s7,27,return,True,7,6,7,7
none_lastseen,hh_s7,27,return,True,7,6,7,7
none_lastseen,hh_s7,27,return,True,25,7,25,25
none_lastseen,hh_s7,27,return,True,1,1,1,1
none_lastseen,hh_s7,27,return,True,15,7,15,15
none_lastseen,hh_s7,27,return,True,1,1,1,1
none_lastseen,hh_s7,27,return,True,14,7,14,14
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,25,7,25,25
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,26,7,26,26
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,25,7,25,25
none_lastseen,hh_s7,28,return,True,34,7,34,34
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,1,1,1,1
none_lastseen,hh_s7,28,return,True,15,7,15,15
none_lastseen,hh_s7,28,return,True,28,7,28,28
none_lastseen,hh_s7,28,return,True,14,7,14,14
none_lastseen,hh_s7,29,return,True,35,7,35,35
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,26,7,26,26
none_lastseen,hh_s7,29,return,True,25,7,25,25
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,29,return,True,16,7,16,16
none_lastseen,hh_s7,29,return,True,1,1,1,1
none_lastseen,hh_s7,30,return,True,1,1,1,1
none_lastseen,hh_s7,30,return,True,1,1,1,1
none_lastseen,hh_s7,30,return,True,1,1,1,1
none_lastseen,hh_s7,30,return,True,25,7,25,25
none_lastseen,hh_s7,30,return,True,1,1,1,1
