agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,mug,62,0.6290322580645161,0.6451612903225806,-0.016129032258064502,0.08064516129032258,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,phone,16,0.6875,0.6875,0.0,0.1875,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,plate,24,0.20833333333333334,0.20833333333333334,0.0,0.041666666666666664,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,remote,9,0.5555555555555556,0.5555555555555556,0.0,0.1111111111111111,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,umbrella,1,1.0,1.0,0.0,0.0,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,wallet,12,1.0,1.0,0.0,0.0,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,object_class,water_bottle,48,0.3541666666666667,0.3541666666666667,0.0,0.08333333333333333,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,3,28,0.8571428571428571,0.7478991596638656,0.10924369747899154,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,4,28,0.39285714285714285,0.6470588235294118,-0.25420168067226895,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,5,28,0.5,0.6743697478991597,-0.1743697478991597,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,6,28,0.8214285714285714,0.7394957983193278,0.08193277310924363,0.07142857142857142,2.0
"MostFrequentLocation+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation,"FixedSchedule(k=6.0h,n_rot=4)",2,day_index,7,28,0.6785714285714286,0.8214285714285714,-0.1428571428571428,0.07142857142857142,2.0
